epoch,loss,mse,mae,val_loss,val_mse,val_mae
36,0.183308191159192,0.183308184146881,0.334633946418762,0.0781170259083598,0.0781170129776001,0.223335281014442
37,0.188818417927798,0.18881843984127,0.338980168104172,0.0841324043052256,0.0841323882341385,0.232622250914574
38,0.183491635848494,0.1834916472435,0.333313047885895,0.0921528928967054,0.0921528860926628,0.240084022283554
39,0.177926944020916,0.177926927804947,0.327193975448608,0.104210118801633,0.104210138320923,0.255798041820526
40,0.181639561758322,0.181639581918716,0.330649465322495,0.0836169302832982,0.0836169272661209,0.234541088342667
41,0.17506267831606,0.175062671303749,0.324467897415161,0.0769686425520369,0.076968640089035,0.224811434745789
42,0.177667111158371,0.177667111158371,0.326344400644302,0.0944039904751068,0.0944039821624756,0.249677702784538
43,0.175605076200822,0.175605103373528,0.323410958051682,0.0796290964257619,0.0796290934085846,0.229334726929665
44,0.179325931650751,0.179325923323631,0.327035635709763,0.0896294499354914,0.0896294489502907,0.24305485188961
45,0.192878630231409,0.192878618836403,0.343128681182861,0.0878289738469873,0.0878289639949799,0.234400123357773
46,0.192660001270911,0.192660003900528,0.341753721237183,0.0927360206226672,0.0927360281348228,0.247316300868988
47,0.178770510589375,0.178770497441292,0.329157471656799,0.0789891969073902,0.0789892002940178,0.224061235785484
48,0.173401549458504,0.173401534557343,0.319162100553513,0.0838023457399085,0.0838023498654366,0.232881233096123
49,0.181761592626572,0.181761592626572,0.330049335956574,0.108373350102054,0.108373358845711,0.262701958417892
50,0.178461534135482,0.178461506962776,0.328852921724319,0.0739521854980425,0.0739521831274033,0.215115159749985
51,0.177064548520481,0.177064538002014,0.326735645532608,0.079134665244867,0.0791346728801727,0.227905482053757
52,0.180967758683597,0.180967763066292,0.328704744577408,0.0780782163266308,0.0780782327055931,0.222862526774406
53,0.180695450481247,0.180695444345474,0.330310106277466,0.0818064754043729,0.0818064734339714,0.231933310627937
54,0.174953403718331,0.174953401088715,0.322454571723938,0.0724880395472542,0.0724880397319794,0.21697810292244
55,0.174855504404096,0.174855500459671,0.32199901342392,0.102613638378372,0.102613613009453,0.257592916488647
56,0.184696478878751,0.184696480631828,0.332996517419815,0.0825320869561069,0.0825320929288864,0.226584196090698
57,0.176704196368947,0.176704213023186,0.325804471969605,0.0770816811599022,0.077081672847271,0.224013134837151
58,0.17171636223793,0.171716347336769,0.320021659135819,0.0923277959843312,0.0923277959227562,0.243415951728821
59,0.18375367890386,0.183753654360771,0.333611816167831,0.0875438659274874,0.0875438675284386,0.231754258275032
60,0.180484876913183,0.180484876036644,0.327558308839798,0.0763044657786031,0.0763044580817223,0.218595564365387
61,0.174111232161522,0.174111232161522,0.321574836969376,0.0938868608849108,0.0938868448138237,0.248425394296646
62,0.185239531538066,0.185239538550377,0.331045925617218,0.0762121171867552,0.076212115585804,0.222873538732529
63,0.180961176753044,0.180961176753044,0.327757984399796,0.0819785583856677,0.0819785445928574,0.22842188179493
64,0.183444950510474,0.183444947004318,0.333253085613251,0.081207793236764,0.0812077894806862,0.225508406758308
65,0.174935206770897,0.174935221672058,0.32348757982254,0.0860127251256596,0.086012713611126,0.237078204751015
66,0.184602991623037,0.184603005647659,0.331355690956116,0.0898980923797473,0.0898981019854546,0.238951221108437
67,0.173407910939525,0.173407912254334,0.323083102703095,0.0836285094091715,0.0836285129189491,0.230020299553871
68,0.178093598169439,0.178093582391739,0.325034141540527,0.105376159787671,0.105376169085503,0.254803836345673
69,0.191225123756072,0.191225126385689,0.341585248708725,0.0962027744813399,0.0962027609348297,0.253096491098404
70,0.172830885824035,0.172830864787102,0.322721302509308,0.0767246328355852,0.0767246335744858,0.223779127001762
71,0.180309933336342,0.180309906601906,0.325516790151596,0.0766677934029871,0.0766677781939507,0.224984690546989
72,0.188475667553789,0.188475653529167,0.336936295032501,0.0722731454066994,0.0722731426358223,0.215990051627159
73,0.189975949771264,0.189975962042809,0.337576389312744,0.0910783009834526,0.0910782963037491,0.244719967246056
74,0.177789276137072,0.177789270877838,0.328142195940018,0.0768287048852148,0.0768287107348442,0.223696559667587
75,0.177380023633733,0.177380010485649,0.323820561170578,0.0796773981703214,0.0796773955225945,0.222996786236763
76,0.18484388905413,0.184843897819519,0.335408926010132,0.0853794274990224,0.0853794440627098,0.235578045248985
77,0.17649112904773,0.176491126418114,0.323497205972672,0.0743166670695809,0.0743166729807854,0.217039316892624
78,0.174127939869376,0.17412793636322,0.324325978755951,0.0905045161316217,0.0905045121908188,0.24082612991333
79,0.177931732991162,0.177931740880013,0.325113654136658,0.0956987822967127,0.0956987738609314,0.24873298406601
80,0.179254925426315,0.179254919290543,0.327508389949799,0.0811402838338505,0.0811402872204781,0.226580679416657
81,0.176896821926622,0.176896810531616,0.327319711446762,0.0838967163947003,0.0838966965675354,0.232560187578201
82,0.176469048156458,0.176469042897224,0.323104918003082,0.0777448696538437,0.077744871377945,0.226890549063683
83,0.177369126502205,0.177369132637978,0.326962143182755,0.0747523536243715,0.0747523531317711,0.21892149746418
84,0.186653623686117,0.186653643846512,0.334419995546341,0.0835951187393882,0.0835951194167137,0.23070265352726
85,0.185761862379663,0.185761839151382,0.335111975669861,0.089641512610203,0.0896415114402771,0.239946708083153
86,0.176288207664209,0.176288187503815,0.325285106897354,0.0811856104569002,0.0811856165528297,0.228561669588089
87,0.177884725086829,0.177884742617607,0.324411630630493,0.0771768602950514,0.0771768614649773,0.220043182373047
88,0.173695109346334,0.173695117235184,0.322652518749237,0.0834821065472177,0.0834821090102196,0.229267328977585
89,0.181173133499482,0.181173130869865,0.330810070037842,0.0974447615752536,0.0974447503685951,0.247944876551628
90,0.181691326639232,0.18169130384922,0.330095201730728,0.0795271620154381,0.0795271545648575,0.2237598747015
91,0.17286901000668,0.172869011759758,0.32235312461853,0.0730173552085545,0.0730173662304878,0.214623510837555
92,0.17039060110555,0.170390605926514,0.317499428987503,0.0733802637531738,0.0733802616596222,0.215467795729637
93,0.172128425801502,0.172128424048424,0.321127384901047,0.0881563492180887,0.0881563425064087,0.236271232366562
94,0.180302952142323,0.18030296266079,0.327939867973328,0.0875025539974536,0.0875025317072868,0.236502781510353
95,0.18093843144529,0.180938437581062,0.328317254781723,0.074475358525091,0.0744753479957581,0.216634333133698
96,0.176863824619966,0.176863804459572,0.324682116508484,0.0861458194649909,0.0861458107829094,0.23609758913517
97,0.174295108984498,0.174295112490654,0.320276498794556,0.07948084569667,0.079480841755867,0.224131792783737
98,0.173350820646567,0.173350796103477,0.320654213428497,0.0828048678592217,0.082804873585701,0.23223714530468
99,0.171780348700636,0.171780332922935,0.321349531412125,0.0759601164455256,0.0759601220488548,0.216704607009888
100,0.183729878243278,0.183729872107506,0.328962802886963,0.0952064755780638,0.0952064841985703,0.250077337026596
101,0.192469421555014,0.19246943295002,0.341640621423721,0.0827717597573257,0.0827717557549477,0.227205917239189
102,0.181350207504104,0.181350201368332,0.330723434686661,0.0842900018492513,0.0842899903655052,0.235599964857101
103,0.175343818524305,0.175343826413155,0.323131114244461,0.0745387913520671,0.0745387971401215,0.218360543251038
104,0.177205922849038,0.177205920219421,0.324698209762573,0.0876767954919949,0.0876768156886101,0.235440909862518
105,0.185373386915992,0.185373395681381,0.33171010017395,0.0820801440349295,0.0820801481604576,0.228764370083809
106,0.170872136073954,0.170872136950493,0.316942244768143,0.0724225138152434,0.0724225118756294,0.215411335229874
107,0.17671504879699,0.176715031266212,0.323741227388382,0.068423957740965,0.0684239640831947,0.208102315664291
108,0.170581635745133,0.170581638813019,0.316480159759522,0.0709357191462162,0.0709357038140297,0.211467638611794
109,0.174123267917072,0.174123257398605,0.321319162845612,0.0757526114952466,0.0757526233792305,0.223045617341995
110,0.173581189092468,0.173581197857857,0.321090847253799,0.0963911551458776,0.0963911563158035,0.248866185545921
111,0.186836901833029,0.186836883425713,0.33504518866539,0.0971563166576969,0.0971563309431076,0.24769538640976
112,0.178669730530066,0.178669735789299,0.325239181518555,0.07683302486731,0.0768330246210098,0.22542804479599
113,0.178589791059494,0.178589776158333,0.326835036277771,0.0882129219691615,0.0882129371166229,0.238018855452538
114,0.181047519340235,0.181047528982162,0.329614549875259,0.0824244048846655,0.0824244096875191,0.229990065097809
115,0.173230714657727,0.173230707645416,0.320867151021957,0.078271019095478,0.0782710239291191,0.222834691405296
116,0.17305373181315,0.173053741455078,0.323209941387177,0.0862354200240994,0.0862354263663292,0.236495032906532
117,0.179795834071496,0.179795831441879,0.326008290052414,0.0795773122428863,0.079577311873436,0.226229816675186
118,0.178388469359454,0.178388461470604,0.326561272144318,0.0796172746942063,0.0796172842383385,0.223260879516602
119,0.1817126186455,0.181712612509727,0.324946969747543,0.0796126847055333,0.0796126946806908,0.227416887879372
120,0.186889192637275,0.186889201402664,0.337510794401169,0.0924819348580088,0.0924819186329842,0.241061672568321
121,0.177640395129428,0.177640408277512,0.324376553297043,0.0745554216329224,0.0745554193854332,0.218709394335747
122,0.172677977996714,0.172677978873253,0.320125788450241,0.0732331867676136,0.0732331871986389,0.216586083173752
123,0.171555764534894,0.171555772423744,0.319333106279373,0.0705507288663841,0.070550724864006,0.210535287857056
124,0.182597012642552,0.182597026228905,0.328589409589767,0.0766215159072856,0.0766215175390244,0.22155836224556
125,0.177226402303752,0.177226409316063,0.32551097869873,0.0929619813076228,0.0929619893431664,0.241171821951866
126,0.184092952048077,0.184092953801155,0.330174058675766,0.0812832750687915,0.0812832787632942,0.230188697576523
127,0.178949256153668,0.178949236869812,0.328022003173828,0.0795545520122386,0.0795545652508736,0.225363776087761
128,0.17957618219011,0.179576188325882,0.323645025491715,0.0786260811011653,0.0786260887980461,0.222929626703262
129,0.175359701847329,0.175359711050987,0.322200059890747,0.0821129616565448,0.0821129679679871,0.228259399533272
130,0.180270245408311,0.18027026951313,0.328180432319641,0.0795062434020614,0.0795062407851219,0.227825462818146
131,0.181709483265877,0.181709468364716,0.331679940223694,0.0778113675634723,0.0778113603591919,0.22212627530098
132,0.191621274632566,0.191621288657188,0.336840987205505,0.0781102056099364,0.0781102031469345,0.221949949860573
133,0.173430688240949,0.173430696129799,0.321651697158814,0.0770112423241631,0.0770112425088882,0.225079223513603
134,0.17232971682268,0.172329723834991,0.31985154747963,0.0758451655630238,0.0758451670408249,0.219746932387352
135,0.177907975280986,0.177907973527908,0.323818385601044,0.0743047656599155,0.0743047669529915,0.217876136302948
136,0.177566380185239,0.177566409111023,0.325485795736313,0.0760922928856424,0.0760922953486443,0.219541430473328
137,0.172594236100421,0.172594204545021,0.318864464759827,0.0754234425046227,0.0754234343767166,0.220861434936523
138,0.180170545683188,0.180170550942421,0.328517526388168,0.0808817917896696,0.0808817967772484,0.22770120203495
139,0.175892320625922,0.175892323255539,0.324333280324936,0.0782634418242234,0.0782634392380714,0.220267683267593
140,0.175655184423222,0.175655171275139,0.324325770139694,0.0720850494651755,0.0720850452780724,0.21527686715126
141,0.175919848329881,0.175919860601425,0.323933482170105,0.0747328664768826,0.0747328624129295,0.219173938035965
142,0.173148393630981,0.173148393630981,0.319409817457199,0.080298186949462,0.0802981927990913,0.227705925703049
143,0.177938413970611,0.177938416600227,0.325884878635407,0.0819119479168545,0.0819119364023209,0.227028697729111
144,0.173280687016599,0.17328068614006,0.32085508108139,0.0806034616202362,0.0806034579873085,0.228638857603073
145,0.180769148994895,0.180769145488739,0.327852249145508,0.0817004396649432,0.0817004442214966,0.227656409144402
146,0.175177512799992,0.175177499651909,0.325256705284119,0.0905964037110983,0.0905963927507401,0.23861837387085
147,0.175197833601166,0.175197839736938,0.323068052530289,0.0764298308486781,0.0764298215508461,0.220951601862907
148,0.176700021414196,0.17670002579689,0.32492196559906,0.0870403702840332,0.0870403647422791,0.237845703959465
149,0.179895825245801,0.179895833134651,0.325343072414398,0.099363386631012,0.099363386631012,0.251180469989777
150,0.185122847557068,0.185122847557068,0.33211213350296,0.0715935896497127,0.0715935900807381,0.214730709791183
151,0.172832153737545,0.172832146286964,0.321418970823288,0.0743603698970858,0.0743603780865669,0.215442821383476
152,0.174960664089988,0.174960672855377,0.321279019117355,0.0736280498056372,0.0736280381679535,0.215478330850601
153,0.173296347698745,0.173296347260475,0.321760892868042,0.0740702947801795,0.0740702748298645,0.219267800450325
154,0.170474492451724,0.170474484562874,0.317612797021866,0.0751627426255833,0.0751627385616303,0.217236891388893
155,0.173743481145186,0.173743471503258,0.320324867963791,0.0800838032044655,0.0800838097929955,0.226490169763565
156,0.172524271642461,0.172524273395538,0.317977070808411,0.0759686883077149,0.0759686976671219,0.219894960522652
157,0.176497007117552,0.176496997475624,0.326467871665955,0.0812225423383811,0.0812225416302681,0.223585158586502
158,0.17639892329188,0.176398918032646,0.325174808502197,0.0778866835123251,0.0778866857290268,0.225798904895782
159,0.172198044903138,0.172198042273521,0.317221879959106,0.0746218406957043,0.0746218413114548,0.217395126819611
160,0.171156003632966,0.171156004071236,0.318946987390518,0.0750941480548421,0.0750941410660744,0.216860294342041
161,0.172675806809874,0.172675773501396,0.321762651205063,0.106967115266757,0.106967121362686,0.260062515735626
162,0.186835304779165,0.186835289001465,0.333602488040924,0.101266338005046,0.101266339421272,0.257931351661682
163,0.171229834942257,0.171229839324951,0.318833500146866,0.0725161902421762,0.0725161880254746,0.216069534420967
164,0.170313974951997,0.170313999056816,0.317301064729691,0.0791378958412438,0.0791378915309906,0.223351448774338
165,0.171856563757448,0.171856567263603,0.320222854614258,0.105395262029545,0.105395264923573,0.256727337837219
166,0.182962128344704,0.182962134480476,0.330908417701721,0.0794090939577946,0.0794090926647186,0.226369246840477
167,0.17006024411496,0.170060262084007,0.31613102555275,0.0740533101041455,0.0740533173084259,0.217236533761024
168,0.170267361928435,0.170267373323441,0.317741721868515,0.0685280004192975,0.0685280039906502,0.208008140325546
169,0.172418109196074,0.172418117523193,0.318776071071625,0.0688347817390911,0.0688347741961479,0.2070352435112
170,0.168671721921248,0.168671727180481,0.316858470439911,0.0972783574757497,0.0972783640027046,0.250271797180176
171,0.174762340152965,0.174762353301048,0.322762191295624,0.0733485294829223,0.0733485370874405,0.215420067310333
172,0.174170714090852,0.174170687794685,0.322695970535278,0.074528895133783,0.0745289027690888,0.218813195824623
173,0.168177267207819,0.168177247047424,0.313497394323349,0.071871453757621,0.0718714520335197,0.21357960999012
174,0.171146438402288,0.171146437525749,0.319455415010452,0.0837619044810287,0.0837619155645371,0.230849057435989
175,0.175165728611105,0.175165742635727,0.320738106966019,0.0838708525969962,0.0838708505034447,0.23131650686264
176,0.178102542372311,0.178102552890778,0.324434816837311,0.0734015304194994,0.0734015256166458,0.215611666440964
177,0.17104320052792,0.171043202280998,0.318082422018051,0.0694375729018992,0.0694375783205032,0.208798378705978
178,0.171850960920839,0.171850949525833,0.319384038448334,0.0771800109670182,0.077180027961731,0.223089337348938
179,0.171861132278162,0.17186114192009,0.318252950906754,0.0789247223537816,0.078924722969532,0.222553908824921
180,0.174152209478266,0.174152210354805,0.320951521396637,0.073538722455009,0.0735387280583382,0.2137431204319
181,0.167098731240805,0.167098715901375,0.314381927251816,0.0742891419771289,0.0742891505360603,0.218355998396873
182,0.18081903895911,0.180819049477577,0.326300740242004,0.0844363395955937,0.0844363570213318,0.231916397809982
183,0.177995734355029,0.17799574136734,0.324685364961624,0.0734217562212432,0.0734217613935471,0.216748431324959
184,0.18167232678217,0.181672334671021,0.32708927989006,0.083444530067365,0.0834445208311081,0.231653675436974
185,0.177018527598942,0.177018523216248,0.323167324066162,0.0909502239636153,0.090950220823288,0.239891022443771
186,0.178141845499768,0.178141817450523,0.326772272586823,0.0751638491291645,0.0751638486981392,0.21664123237133
187,0.175503680811209,0.175503686070442,0.322697103023529,0.0779979282851554,0.0779979303479195,0.224594488739967
188,0.174549368374488,0.174549356102943,0.320200264453888,0.0786678324923043,0.0786678344011307,0.219941467046738
189,0.175261560608359,0.175261557102203,0.323301047086716,0.0753661121341808,0.0753661170601845,0.218566000461578
190,0.180391958531211,0.180391952395439,0.327026039361954,0.0897869141387545,0.0897869095206261,0.238098785281181
191,0.170918242896304,0.170918256044388,0.319567173719406,0.0707950314953308,0.0707950368523598,0.211840182542801
192,0.17131676174262,0.171316742897034,0.318979769945145,0.0738397256032495,0.0738397240638733,0.214507669210434
193,0.169904377530603,0.16990439593792,0.318152844905853,0.0732530201515876,0.0732530355453491,0.216701313853264
194,0.167119704625186,0.167119681835175,0.313920736312866,0.0848499748948192,0.08484997600317,0.232239425182343
195,0.182559296488762,0.182559326291084,0.330158352851868,0.0720269681254694,0.0720269605517387,0.214613571763039
196,0.174963025485768,0.174963012337685,0.322378814220428,0.0821217573132397,0.0821217522025108,0.227857768535614
197,0.177625010118765,0.17762503027916,0.32604992389679,0.0789098357858737,0.07890984416008,0.22673799097538
198,0.172509885009597,0.172509893774986,0.320124417543411,0.0755095570540625,0.0755095556378365,0.218474224209785
199,0.17087518949719,0.170875176787376,0.317603349685669,0.0796389723858558,0.0796389728784561,0.224444761872292
200,0.171049631693784,0.171049624681473,0.319211304187775,0.074264854439034,0.0742648467421532,0.215834945440292
201,0.170181961620555,0.170181944966316,0.318589329719543,0.0916052291339094,0.0916052237153053,0.24073351919651
202,0.183258319602293,0.183258324861527,0.328966230154038,0.075036907891843,0.0750368982553482,0.217231124639511
203,0.171459783526028,0.171459794044495,0.319919645786285,0.0810441892624887,0.0810441821813583,0.226333066821098
204,0.174606328501421,0.174606308341026,0.320989549160004,0.0964209852386112,0.096420980989933,0.250165462493897
205,0.179576716878835,0.179576724767685,0.327141582965851,0.0809988458294514,0.0809988453984261,0.222474709153175
206,0.175428028492367,0.175428047776222,0.321802914142609,0.075706319806497,0.0757063180208206,0.218677759170532
207,0.173594676396426,0.173594683408737,0.322422116994858,0.0822632338636178,0.0822632312774658,0.23042057454586
208,0.169735559645821,0.169735565781593,0.315657496452332,0.0745930277611599,0.0745930299162865,0.220028087496758
209,0.175702889175976,0.175702884793282,0.324364691972733,0.091171788405781,0.0911717861890793,0.240541413426399
210,0.176312306348015,0.176312312483788,0.323892116546631,0.0763997338896941,0.0763997510075569,0.219629094004631
211,0.173235515022979,0.173235490918159,0.323131889104843,0.0788729643095131,0.0788729712367058,0.222642809152603
212,0.174013867974281,0.17401385307312,0.321599245071411,0.0878075728854857,0.0878075733780861,0.240748196840286
213,0.171682213159168,0.171682208776474,0.319979190826416,0.0823975367671695,0.0823975503444672,0.226348519325256
214,0.177545492263401,0.177545487880707,0.323778361082077,0.0884631077243277,0.088463120162487,0.235329315066338
215,0.18349428562557,0.183494284749031,0.33102485537529,0.0898021731125422,0.0898021757602692,0.240562200546265
216,0.174251580939573,0.174251586198807,0.322865217924118,0.0756748387636232,0.0756748542189598,0.221163883805275
217,0.179142608362086,0.179142609238625,0.324876427650452,0.101676245612546,0.101676240563393,0.255673915147781
218,0.176552150179358,0.176552176475525,0.323944717645645,0.0745701000463864,0.0745700970292091,0.217133268713951
219,0.168623015284538,0.168623030185699,0.316307365894318,0.0701992778369218,0.0701992735266686,0.209907218813896
220,0.173442992217401,0.173442989587784,0.318641424179077,0.0723356477115765,0.0723356455564499,0.215975448489189
221,0.173259519478854,0.173259541392326,0.320816546678543,0.0700205747376789,0.0700205713510513,0.209844097495079
222,0.170701482278459,0.17070147395134,0.317328006029129,0.0803797931587401,0.0803797990083695,0.226594865322113
223,0.179864405709154,0.179864421486855,0.32545006275177,0.0735647148214096,0.0735647156834602,0.218901008367538
224,0.171705757870394,0.171705767512321,0.31878462433815,0.078078054199534,0.0780780464410782,0.220994025468826
225,0.171347375301754,0.171347364783287,0.318019896745682,0.0752629727617768,0.0752629786729813,0.220892861485481
226,0.174863966948846,0.174863964319229,0.320285350084305,0.0781317207931487,0.078131727874279,0.220175415277481
227,0.176362681038239,0.176362678408623,0.323271036148071,0.0762179815941606,0.0762179717421532,0.22137439250946
228,0.176343682495987,0.176343679428101,0.323267847299576,0.0707489631392739,0.0707489624619484,0.212939605116844
229,0.175095982411329,0.175095990300179,0.321979999542236,0.0751188597526432,0.075118862092495,0.217155382037163
230,0.171079288510715,0.17107929289341,0.319487124681473,0.0762436794163274,0.0762436836957932,0.221193805336952
231,0.173992156105883,0.173992156982422,0.320283889770508,0.0897792931800046,0.089779295027256,0.2416852414608
232,0.18029749524944,0.180297493934631,0.329338997602463,0.0817627474850367,0.0817627608776093,0.222753599286079
233,0.174676927135271,0.174676910042763,0.322148025035858,0.0734366860764086,0.0734366849064827,0.218890607357025
234,0.173454008119948,0.173454016447067,0.32056799530983,0.0764818335613929,0.0764818415045738,0.221228748559952
235,0.16920841397608,0.1692084223032,0.316220164299011,0.070778572269954,0.07077856361866,0.210789352655411
236,0.175887674093246,0.175887659192085,0.320900082588196,0.0786905623664541,0.0786905586719513,0.224744066596031
237,0.174771379898576,0.174771383404732,0.323540925979614,0.0709003712520127,0.0709003806114197,0.212937235832214
238,0.171034343978938,0.171034350991249,0.316854059696198,0.0749580530403567,0.0749580413103104,0.217170476913452
239,0.175894882310839,0.175894871354103,0.322891473770142,0.0757409505977118,0.0757409483194351,0.222290053963661
240,0.169785543399699,0.169785544276238,0.318799257278442,0.0700165534561331,0.070016548037529,0.209045574069023
241,0.171550853287472,0.17155085504055,0.318852126598358,0.0686900071060855,0.0686900019645691,0.209066063165665
242,0.176950089195195,0.176950097084045,0.321288108825684,0.0817017424697719,0.0817017331719399,0.227461472153664
243,0.174882767831578,0.174882769584656,0.322337627410889,0.0781392960016392,0.0781392902135849,0.223933309316635
244,0.18319854666205,0.183198571205139,0.329617351293564,0.0841347136157603,0.0841347202658653,0.23202320933342
245,0.171529336887247,0.171529322862625,0.320893526077271,0.0743761499804899,0.07437614351511,0.216422811150551
246,0.170028434080236,0.170028418302536,0.316884815692902,0.0776808223694809,0.0776808261871338,0.220126956701279
247,0.175501947017277,0.175501942634583,0.322537928819656,0.0733716470027758,0.0733716487884522,0.216606602072716
248,0.173779217635884,0.173779204487801,0.321296691894531,0.0792339978631863,0.0792340040206909,0.224673092365265
249,0.171334459501154,0.171334445476532,0.318835437297821,0.0708717382397533,0.0708717405796051,0.210551276803017
250,0.168724296285826,0.168724313378334,0.315026521682739,0.074151909486814,0.0741519033908844,0.217980220913887
251,0.169318336774321,0.169318333268166,0.31806418299675,0.0751047372694843,0.0751047432422638,0.217963859438896
252,0.173022293869187,0.17302231490612,0.321241974830627,0.1059519391784,0.105951927602291,0.262597143650055
253,0.178375407176859,0.178375422954559,0.326821476221085,0.073340031418426,0.0733400359749794,0.214210420846939
254,0.172150738099042,0.172150731086731,0.318876415491104,0.0754185272149803,0.0754185318946838,0.218529865145683
255,0.17041297695216,0.170412987470627,0.318449139595032,0.0806386698622349,0.0806386768817902,0.226891562342644
256,0.174702277078348,0.174702271819115,0.321324914693832,0.0820554863076565,0.0820554867386818,0.22981920838356
257,0.17303299640908,0.173032999038696,0.320037961006165,0.0692253547820671,0.0692253559827805,0.209107220172882
258,0.174740921925096,0.17474091053009,0.321619361639023,0.078538395033395,0.0785384029150009,0.223235115408897
259,0.172165748827598,0.172165751457214,0.320598095655441,0.0815722654796829,0.0815722569823265,0.227654904127121
260,0.174898274681147,0.174898266792297,0.322459757328033,0.0896675861325146,0.0896675959229469,0.236045479774475
261,0.174902610919055,0.174902603030205,0.323454797267914,0.0732150700959292,0.0732150822877884,0.216719001531601
262,0.170700387043111,0.170700386166573,0.316901475191116,0.081954738448474,0.0819547325372696,0.227491438388824
263,0.174057073452893,0.174057066440582,0.320680171251297,0.0752555500131008,0.0752555504441261,0.219027549028397
264,0.168477091719123,0.168477088212967,0.315557181835175,0.0862695823523624,0.0862695723772049,0.230701074004173
265,0.178577143041527,0.178577110171318,0.324035555124283,0.0872563277024868,0.0872563272714615,0.237995162606239
266,0.182027671267005,0.18202768266201,0.329043447971344,0.0728197589455065,0.0728197619318962,0.214127868413925
267,0.170345108298694,0.170345112681389,0.318303763866425,0.069317142394456,0.0693171322345734,0.209512621164322
268,0.174512296915054,0.174512282013893,0.319997400045395,0.0742683407257904,0.0742683485150337,0.216523543000221
269,0.174387696911307,0.174387708306313,0.321727931499481,0.0759634416827486,0.0759634375572205,0.223630040884018
270,0.169894576949232,0.169894561171532,0.31677258014679,0.0716213216035327,0.0716213211417198,0.211050003767014
