epoch,loss,mse,mae,val_loss,val_mse,val_mae
124,0.0430722079472616,0.0430722087621689,0.155595436692238,0.0595405202759199,0.0595405325293541,0.188130185008049
125,0.0431126514449716,0.0431126467883587,0.157412514090538,0.0713905200423781,0.0713905394077301,0.204707205295563
126,0.0451288712210953,0.0451288744807243,0.158332735300064,0.0654148084750353,0.0654148086905479,0.198448598384857
127,0.0394493060884997,0.0394493080675602,0.150398373603821,0.0630572146374332,0.0630572140216827,0.191890329122543
128,0.0416425268631429,0.0416425243020058,0.156037598848343,0.0638284159223895,0.0638284087181091,0.194167196750641
129,0.038456879556179,0.0384568832814693,0.149907618761063,0.0627110720542837,0.0627110749483109,0.192368641495705
130,0.0403379697818309,0.0403379686176777,0.15112791955471,0.0586948006852599,0.0586947984993458,0.185051038861275
131,0.0401416257955134,0.040141623467207,0.151857763528824,0.059394263393007,0.0593942701816559,0.185328498482704
132,0.0402215447975323,0.0402215421199799,0.150739029049873,0.0606688938049738,0.0606688968837261,0.188612684607506
133,0.0380636585177854,0.0380636602640152,0.147083044052124,0.0640853074463931,0.0640853047370911,0.193029418587685
134,0.0388227282091975,0.0388227291405201,0.148569881916046,0.0615615851807693,0.0615615919232369,0.189451888203621
135,0.0399133017053828,0.0399133041501045,0.149536684155464,0.0622270252278521,0.0622270256280899,0.189275398850441
136,0.0446649100631475,0.0446649119257927,0.157489806413651,0.0719277417548924,0.0719277486205101,0.204857885837555
137,0.0371018472360447,0.0371018461883068,0.146363213658333,0.0706827961955189,0.0706827938556671,0.20369890332222
138,0.0422257676254958,0.0422257594764233,0.155673086643219,0.0602482945835295,0.0602482929825783,0.188408732414246
139,0.0423196470364928,0.0423196479678154,0.157010778784752,0.0610471909696406,0.061047188937664,0.188662678003311
140,0.0417463475605473,0.0417463444173336,0.154063045978546,0.0618455962331827,0.0618455968797207,0.189562931656837
141,0.0379860006505623,0.0379859991371632,0.149384468793869,0.0582950218803873,0.0582950226962566,0.183901533484459
142,0.0378025970421731,0.0378025956451893,0.146684139966965,0.0711818864215011,0.0711818858981133,0.20476333796978
143,0.0460537755861878,0.0460537746548653,0.163216859102249,0.0636119974299896,0.0636119991540909,0.192161574959755
144,0.0387474833987653,0.0387474857270718,0.146993175148964,0.0593148073689504,0.0593148171901703,0.18723826110363
145,0.0361802433617413,0.03618024289608,0.143165230751038,0.0653878362649236,0.0653878375887871,0.195436716079712
146,0.0382063677534461,0.038206372410059,0.148629859089851,0.061189137891797,0.0611891448497772,0.18801836669445
147,0.0374383622547612,0.0374383628368378,0.14727583527565,0.0671339057201196,0.067133903503418,0.20019967854023
148,0.0407889472553507,0.0407889448106289,0.152619048953056,0.0625637761694341,0.0625637769699097,0.191398590803146
149,0.0376616037683561,0.0376616045832634,0.146737083792686,0.0636552837484878,0.0636552795767784,0.19307005405426
150,0.0396893825381994,0.0396893844008446,0.150677651166916,0.0660740946196327,0.0660740956664085,0.196012914180756
151,0.0424526237184182,0.0424526184797287,0.156194001436234,0.0619234582486231,0.0619234554469585,0.18950329720974
152,0.0401938228169456,0.040193822234869,0.152113050222397,0.0599326664073901,0.0599326677620411,0.186772748827934
153,0.0368848507059738,0.0368848517537117,0.145208284258842,0.0581515534080503,0.0581515617668629,0.182250410318375
154,0.0453716734191403,0.0453716740012169,0.159133911132813,0.0711345774206248,0.0711345821619034,0.207099825143814
155,0.0423463277984411,0.0423463210463524,0.156748935580254,0.0700242375600929,0.0700242444872856,0.204023167490959
156,0.0407621369231492,0.0407621376216412,0.152549058198929,0.057782670683112,0.057782668620348,0.183022052049637
157,0.0387757851276547,0.0387757830321789,0.148270443081856,0.0594223907663803,0.0594223886728287,0.185840383172035
158,0.0382560399593785,0.0382560417056084,0.148180142045021,0.06001092047115,0.0600109249353409,0.186804711818695
159,0.0394421259406954,0.0394421294331551,0.149032145738602,0.0583990248582087,0.0583990216255188,0.184864073991776
160,0.0380990324774757,0.0380990318953991,0.147442489862442,0.0595556729096027,0.0595556683838368,0.185826823115349
161,0.0371087428648025,0.0371087417006493,0.145054548978806,0.0571461133504948,0.0571461170911789,0.182872772216797
162,0.0377950847614557,0.037795078009367,0.146426022052765,0.0577405504882336,0.0577405504882336,0.184347435832024
163,0.0371753547806293,0.0371753536164761,0.14576655626297,0.0623541213879901,0.0623541139066219,0.190076321363449
164,0.0407500716391951,0.0407500714063644,0.155276417732239,0.06131381473758,0.0613138191401959,0.188991010189056
165,0.038750839070417,0.0387508347630501,0.149348020553589,0.062348349281579,0.0623483546078205,0.190082043409348
166,0.0431042632553726,0.0431042648851872,0.156042098999023,0.0590263872661374,0.0590263828635216,0.186247304081917
167,0.0366650570649654,0.0366650596261025,0.145015120506287,0.0612452414410173,0.0612452402710915,0.188172847032547
168,0.037522288504988,0.0375222861766815,0.146142318844795,0.0641000367516329,0.0641000345349312,0.192498087882996
169,0.0404963629553095,0.040496364235878,0.150052979588509,0.058512812895962,0.058512806892395,0.18500691652298
170,0.0391876762732863,0.0391876772046089,0.149317637085915,0.0578460870387633,0.057846087962389,0.18258398771286
171,0.0365095585584641,0.0365095548331738,0.144385278224945,0.060134873717777,0.0601348802447319,0.186342269182205
172,0.0374749363400042,0.0374749377369881,0.146562814712524,0.0583344644074105,0.0583344660699368,0.18419086933136
173,0.0383175055030733,0.0383175015449524,0.146531075239182,0.0589179582585973,0.0589179508388042,0.185116946697235
174,0.0378498825011775,0.0378498807549477,0.147949248552322,0.0577770935079037,0.0577770955860615,0.18235644698143
175,0.0360669804504141,0.0360669791698456,0.142245933413506,0.0599651799098519,0.0599651709198952,0.187608987092972
176,0.0377630970906466,0.0377630963921547,0.146282762289047,0.0581203489756781,0.0581203438341618,0.184461802244186
177,0.037965158582665,0.0379651561379433,0.147709965705872,0.0634795452876032,0.0634795352816582,0.191024392843246
178,0.0381769587984309,0.0381769575178623,0.146209329366684,0.0617756103126963,0.0617756098508835,0.190406769514084
179,0.0376338523346931,0.0376338511705399,0.146348997950554,0.0598518427707686,0.0598518401384354,0.187234237790108
180,0.0396311960648745,0.0396311953663826,0.149569407105446,0.0582763775875253,0.0582763776183128,0.184988141059876
181,0.0389836031245068,0.0389836058020592,0.148616433143616,0.0596866268541448,0.0596866309642792,0.186762899160385
182,0.0389012324158102,0.0389012321829796,0.149601578712463,0.0637484324618805,0.0637484341859818,0.19164077937603
183,0.0406443329993635,0.0406443327665329,0.150366082787514,0.0605848198833544,0.0605848059058189,0.187148839235306
184,0.0376299996860325,0.0376299992203712,0.145378217101097,0.0584837904523227,0.0584837906062603,0.183187857270241
185,0.0372571074403822,0.0372571125626564,0.145986571907997,0.0610292170289134,0.061029214411974,0.189109146595001
186,0.0372675976250321,0.0372675955295563,0.145668625831604,0.0583693111423126,0.0583693087100983,0.184938281774521
187,0.0398384935688227,0.0398384891450405,0.151434242725372,0.0633363849367977,0.0633363798260689,0.194607570767403
188,0.0400571132777259,0.0400571078062058,0.151808366179466,0.0665473582700264,0.0665473565459251,0.195450887084007
189,0.0395024348981679,0.0395024418830872,0.149367913603783,0.0686428365259131,0.0686428397893906,0.199612691998482
190,0.0404722100356594,0.0404722094535828,0.150109365582466,0.0616242559857605,0.061624251306057,0.188720136880875
191,0.0375248560449109,0.0375248566269875,0.14592008292675,0.0636671650385069,0.0636671632528305,0.190965503454208
192,0.0411831416422501,0.0411831438541412,0.154328376054764,0.0664314129505276,0.0664314106106758,0.19705456495285
193,0.0382753940066323,0.0382753945887089,0.147476017475128,0.0642957290218881,0.06429573148489,0.194127768278122
194,0.0418144441209734,0.0418144464492798,0.152191042900085,0.0628579740589562,0.0628579705953598,0.191573202610016
195,0.0396431675180793,0.0396431684494019,0.149938061833382,0.0711057181200705,0.0711057186126709,0.204590156674385
196,0.0422291627619416,0.0422291606664658,0.156809389591217,0.0614437497844381,0.0614437535405159,0.190849095582962
197,0.0406398708000779,0.0406398698687553,0.15088863670826,0.0635665619730457,0.0635665580630302,0.192795738577843
198,0.0384046741528437,0.0384046733379364,0.14806504547596,0.0614363035756694,0.0614363066852093,0.188546702265739
199,0.0392579648178071,0.0392579659819603,0.149930879473686,0.0632188443925755,0.0632188469171524,0.191367119550705
200,0.0369584350846708,0.0369584336876869,0.144479855895042,0.0596354115323341,0.0596354119479656,0.1859530210495
201,0.0376701537752524,0.0376701541244984,0.147162273526192,0.0652703105910751,0.0652703046798706,0.194539502263069
202,0.0378760494058952,0.0378760471940041,0.146718755364418,0.0606710303359288,0.0606710277497768,0.189034417271614
203,0.0417999266646802,0.0417999252676964,0.156049966812134,0.0640955434357824,0.0640955343842506,0.193472683429718
204,0.0403786635724828,0.0403786674141884,0.152946770191193,0.0623373356609305,0.062337338924408,0.191702097654343
205,0.037154947523959,0.0371549502015114,0.145091071724892,0.0577608232255563,0.0577608272433281,0.183309555053711
206,0.0366469896398485,0.0366469882428646,0.142891272902489,0.0572890375609979,0.0572890341281891,0.182649821043015
207,0.0387151724426076,0.0387151688337326,0.147093445062637,0.0586230077526786,0.0586230009794235,0.184989258646965
208,0.0404033680679277,0.0404033660888672,0.150886923074722,0.0633490715206655,0.063349075615406,0.192059695720673
209,0.0364548742072657,0.0364548750221729,0.144176065921783,0.0591675389003901,0.0591675341129303,0.185713335871696
210,0.0353001035982743,0.0353001058101654,0.14010663330555,0.0608273095582142,0.0608273111283779,0.187517017126083
211,0.0379229264799505,0.0379229299724102,0.147233322262764,0.0590142049049297,0.0590142086148262,0.185693264007568
212,0.0378809148678556,0.0378809198737144,0.148286387324333,0.0591159456155517,0.0591159574687481,0.185741454362869
213,0.0365856038406491,0.0365856066346169,0.144305005669594,0.0595397939058867,0.0595397986471653,0.185188740491867
214,0.0420949599938467,0.0420949645340443,0.154615089297295,0.0614963180639527,0.0614963248372078,0.188222020864487
215,0.0430958986980841,0.0430959016084671,0.155179157853127,0.0604503828385645,0.0604503788053989,0.188163831830025
216,0.0373560390435159,0.0373560376465321,0.145977631211281,0.0584959961966542,0.0584959909319878,0.183889225125313
217,0.036585146910511,0.0365851484239101,0.143808484077454,0.0573878342455084,0.0573878362774849,0.182731598615646
218,0.0367469529155642,0.0367469489574432,0.143259137868881,0.0674131058833816,0.0674130991101265,0.196909368038178
219,0.0406868321588263,0.0406868308782578,0.152956783771515,0.061246610161933,0.0612466111779213,0.190093949437141
220,0.0400781787466258,0.0400781780481339,0.149690225720406,0.0607788403449226,0.0607788413763046,0.187599450349808
221,0.0449262596666813,0.044926255941391,0.161580771207809,0.0570828619697863,0.0570828653872013,0.182069167494774
222,0.0399367345962673,0.0399367325007916,0.152765482664108,0.0591866196679675,0.059186615049839,0.185920134186745
223,0.037226009182632,0.0372260101139545,0.144405201077461,0.0579639770059792,0.0579639747738838,0.185339957475662
224,0.0394268470117822,0.0394268482923508,0.149342462420464,0.0661786973537985,0.06617870926857,0.196248784661293
225,0.0378490024013445,0.0378490015864372,0.146533966064453,0.0587984167254907,0.0587984211742878,0.185594871640205
226,0.037592618027702,0.0375926159322262,0.145506739616394,0.0667179557533304,0.0667179599404335,0.197577238082886
227,0.0410710340365768,0.0410710349678993,0.154717907309532,0.0594254030176431,0.059425413608551,0.186166167259216
228,0.0394773309817538,0.0394773297011852,0.147739440202713,0.0629689978543392,0.0629689916968346,0.192276626825333
229,0.0425556264817715,0.0425556264817715,0.155912354588509,0.0674940050879786,0.0674939975142479,0.197721183300018
230,0.0384420650079846,0.0384420640766621,0.147338941693306,0.0570936584768217,0.0570936612784863,0.182198479771614
231,0.0397574352100492,0.0397574342787266,0.148617997765541,0.0743481225588105,0.0743481293320656,0.209677994251251
232,0.0397843832615763,0.039784386754036,0.15235210955143,0.0638294124837257,0.0638294070959091,0.192763164639473
233,0.0400794176384807,0.0400794185698032,0.149674698710442,0.0606080965131275,0.0606081001460552,0.188934549689293
234,0.0376527475891635,0.0376527458429337,0.147259831428528,0.0594600456466606,0.0594600476324558,0.185734987258911
235,0.0368873577099293,0.0368873588740826,0.144600942730904,0.0577517842088849,0.0577517822384834,0.183551520109177
236,0.0385651274118572,0.0385651290416718,0.149909391999245,0.0696375019047871,0.0696375072002411,0.202370896935463
237,0.0419067473849282,0.0419067479670048,0.154400318861008,0.0657621675347986,0.0657621622085571,0.197369009256363
238,0.0415446921251714,0.0415446944534779,0.153184711933136,0.0599327317385141,0.0599327310919762,0.186498463153839
239,0.038790242630057,0.0387902408838272,0.147842302918434,0.0594844102767135,0.0594844147562981,0.186006382107735
240,0.0396595922065899,0.0396595932543278,0.149715632200241,0.0577674566898957,0.0577674582600594,0.183320611715317
241,0.0386073999106884,0.0386073999106884,0.14605601131916,0.0602441850341549,0.0602441914379597,0.18645353615284
242,0.0389945913339034,0.0389945916831493,0.149727299809456,0.0691055476911797,0.0691055506467819,0.200820252299309
243,0.0406273858388886,0.0406273864209652,0.151057988405228,0.0602070870231991,0.060207087546587,0.187661647796631
244,0.0421988962916657,0.0421988926827908,0.156362771987915,0.0616220360975867,0.0616220273077488,0.191101491451263
245,0.0388519164407626,0.0388519167900085,0.148216396570206,0.058348782668429,0.058348786085844,0.18467004597187
246,0.0358200035989285,0.0358200035989285,0.141782134771347,0.0580457660469635,0.0580457672476769,0.183384567499161
247,0.0373276229947805,0.0373276248574257,0.145787686109543,0.0596777565223126,0.0596777573227882,0.187681198120117
248,0.0375727370847017,0.0375727377831936,0.147496551275253,0.0587109455700256,0.0587109364569187,0.185186848044395
249,0.0365907866507769,0.036590788513422,0.144381374120712,0.0605762990668785,0.0605762824416161,0.188909083604813
250,0.0393272346118465,0.0393272303044796,0.148577257990837,0.06144100670849,0.0614410080015659,0.189447373151779
251,0.0393154284683988,0.0393154285848141,0.150372385978699,0.0599093911014805,0.059909388422966,0.186641752719879
252,0.0383557243039832,0.0383557267487049,0.146046787500381,0.0563567999042263,0.0563567988574505,0.181630507111549
253,0.037352773360908,0.0373527742922306,0.145366758108139,0.0609767938817828,0.060976792126894,0.188281357288361
254,0.0399806627538055,0.0399806648492813,0.150488153100014,0.0612734928419275,0.0612734965980053,0.189313262701035
255,0.0405880900798365,0.040588092058897,0.152501314878464,0.0589322721477875,0.0589322783052921,0.186594173312187
256,0.0376931284554303,0.037693127989769,0.147686347365379,0.0611138991272647,0.0611138977110386,0.18968565762043
257,0.0362907018279657,0.0362907014787197,0.144389003515244,0.0601927227656211,0.0601927265524864,0.186291560530663
258,0.0369898645440117,0.036989863961935,0.144854664802551,0.0650010435295499,0.0650010481476784,0.193887874484062
259,0.0384744826005772,0.0384744815528393,0.146332025527954,0.0588758716221191,0.0588758699595928,0.18495075404644
260,0.0380456257844344,0.0380456261336803,0.147856310009956,0.0602537872008056,0.0602537766098976,0.187993258237839
